GRIDCODE,SHAPE.AREA,SHAPE.LEN
2,1250.01000012,150.0006000068
2,625.00500004,100.0004000032
2,624.9975,99.9998000024
2,625.00000002,100.0000000048
2,16249.95500062,999.998000032533
2,625.00000004,100.0000000032
2,624.99750006,99.9998000056
2,6250.22000016,350.005600017067
2,18125.40250158,700.008200041066
2,1250.01250006,150.000600004
2,1250.01000008,150.0006000036
2,6874.96250024,349.999000005667
2,3749.9575004,299.9984000154
2,624.99250002,99.999400004
2,624.99250002,99.9994000104001
2,1249.9800001,149.9986000068
2,12499.81000064,599.995200025067
2,3124.95000016,299.997400006
2,23124.61250186,1199.99100008373
2,3749.93750026,299.9978000168
2,3749.98500008,350.0000000032
2,3749.98500004,349.999400006267
2,19374.6925011,1049.99080004313
2,625.03249932,100.00260002
2,102506.88003906,4150.13580341075
2,1874.9975,199.9996000188
2,624.99500012,99.9996000160001
2,624.99500008,99.999600008
2,624.99500012,99.9996000160001
2,2500.03000162,250.002000516257
2,21875.16750748,900.00540065935
2,624.995,99.9996000064
2,1874.9825003,199.9992000236
2,3749.97500052,349.9990000324
2,4375.03750026,350.0014000168
2,19999.91500036,1049.99780002517
2,624.99750002,99.9998000072
2,3750.07249994,350.0032000252
2,4375.07250018,350.0022000184
2,1875.02250006,200.0014000112
2,624.99500012,99.9996000160001
2,624.99500012,99.9996000160001
2,3124.98250042,299.999000029867
2,1249.99000016,149.9996000096
2,624.99500012,99.9996000160001
2,624.99500012,99.9996000160001
2,624.99750004,99.9998000072
2,1249.9925001,149.9994000208
2,2499.98250042,249.9992000252
2,17499.92250156,999.9984000876
2,624.9975,99.999800004
2,624.995,99.9996000064
2,624.99750006,99.9998000056
2,624.9975,99.9998000024
2,624.9975,99.999800004
2,4374.98500004,349.998400004867
2,624.995,99.9996000016
2,624.9975,99.999800004
2,209375.33000546,8450.00300038339
2,1249.99750024,150.000200024
2,2499.99250052,250.000200037866
2,625.02750022,100.0022000072
2,295623.50751896,10949.972000428
2,11875.02500064,750.001400035067
2,624.99750002,99.9998000072
2,19999.91000038,1099.9978000388
2,1875.00000004,200.0000000056
2,624.995,99.9996000016
2,14999.92500036,949.996600024133
2,8124.95750014,649.998000014267
2,1249.99500004,149.9996000024
2,31250.03750102,1200.0026000456
2,4375.00750012,350.0006000152
2,625.00000002,100.0000000048
2,625.005,100.0004000016
2,141250.50500192,5450.01660025566
2,5624.9800002,349.999600009867
2,624.99750002,99.9998000024
2,4374.9825003,349.9992000196
2,4374.9800004,299.9994000116
2,624.99500004,99.9996000048
2,624.99500004,99.9996000032
2,39999.78500302,2249.9950000956
2,624.99500004,99.9996000032
2,624.99250008,99.9994000056
2,625.00000004,100.0000000032
2,625.00000004,100.0000000032
2,1250.00000004,149.9998000036
2,625,100.0000000032
2,1875.00500008,200.0000000064
2,625.00000002,100.0000000048
2,1874.99500004,199.9996000088
2,624.995,99.9996000016
2,624.995,99.9996000064
2,625,100.0000000016
2,1250.00499996,150.0000000008
2,2500.00000008,249.999600010667
2,1250.00500008,150.0000000088
2,624.98499984,99.9988
2,1249.99499996,150.0000000016
2,2499.99999998,250.0006000018
2,21874.93000078,1399.9968000472
2,624.99500004,99.9996000048
2,3124.99500014,299.999600008267
2,624.9975,99.999800004
2,625.00000004,100.0000000032
2,2500.00250018,249.999600009
2,3124.98000026,299.9992000144
2,2499.99000024,199.9996000104
2,1250.00000004,149.9998000036
2,6249.97000018,499.9988000104
2,1249.9925,149.9998000016
2,42499.67750094,1249.9950000502
2,624.99499998,99.9996000016
2,625.00000004,100.0000000032
2,1250.00000004,150.0000000024
2,624.9975,99.999800004
2,1249.99750004,149.999800004
2,624.99750002,99.9998000024
2,1249.99500004,149.9996000024
2,4374.98500016,299.9994000108
2,625.00000004,100.0000000032
2,624.99500004,99.9996000048
2,624.9975,99.9998000024
2,624.9975,99.9998000024
2,4375.01000012,350.0012000128
2,2500.00000012,200.0000000064
2,2499.99500006,199.9998000052
2,1250.00000004,150.0002000036
2,624.99750002,99.9998000024
2,1249.99500006,149.9998000036
2,10624.99000004,649.998400008267
2,625,100.0000000016
2,37499.98250024,1750.00040002045
2,625.00000004,100.0000000032
2,1875.0025001,200.0002000096
2,2500.00000016,250.000000008
2,11875.02250038,750.0014000272
2,15000.0150005,1050.00100003347
2,625.00250002,100.0002000024
2,8750.0075003,750.000800024667
2,625.00000004,100.0000000032
2,625.00000004,100.0000000032
2,6875.01000016,500.000000015
2,3750.00000012,300.0000000096
2,6874.97500022,499.998400013714
2,625.00000002,100.0000000048
2,1250.00000004,149.9998000036
2,1249.99250004,149.999400004
2,36874.93750122,1949.99720004867
2,625.00000004,100.0000000032
2,624.995,99.9996000016
2,1874.9950002,200.000000010667
2,13124.9800017,900.000400053695
2,625.00000008,100.000000008
2,135001.13501566,6750.02700043507
2,625.00249994,100.0002000008
2,13125.11749992,900.0046000072
2,625.005,100.0004
2,4375.04,350.0014000004
2,6250.00749996,400.000800014
2,625.0075,100.0006000008
2,6250.01000012,400.00060001256
2,1250.00500008,150.0004000048
2,624.99750002,99.9998000024
2,78125.5100047,3400.0120000928
2,625,100.0000000016
2,2500.03000044,200.0012000144
2,3750.03000068,300.001200027733
2,624.99750008,99.9998000120001
2,624.99500008,99.9996000080001
2,624.99750008,99.9998000120001
2,624.99750008,99.9998000120001
2,1874.9975002,199.9998000224
2,624.99500008,99.999600008
2,625,100.0000000064
2,625,100.0000000064
2,14999.98249964,850.000000066
2,625.00500004,100.0004000048
2,1875.01500008,200.0006000068
2,6249.99750008,350.0000000068
2,624.9975,99.9998000008
2,1250,149.999800002
2,625.00750014,100.0006000104
2,625.0025001,100.0002000104
2,3749.98250042,249.999600019867
2,1875.00250002,200.0000000028
2,7499.97750086,649.998200083467
2,624.99500008,99.9996000080001
2,624.99500008,99.999600008
2,625,100.0000000064
2,625.00250004,100.0002000072
2,625.00250004,100.0002000072
2,8125.05000064,500.0020000416
2,1875.0125001,200.0008000076
2,16250.11750102,700.002400016667
2,20000.13250118,800.002200023307
2,1249.99500004,149.9996000024
2,624.9975,99.9998000024
2,624.9975,99.999800004
2,3124.99750008,299.999800004
2,624.9975,99.9998000008
2,1249.99500006,149.9998000036
2,625.00000004,100.0000000032
2,541248.96001278,15249.9826002758
2,18749.84250128,899.9960000292
2,1250.05000024,150.0036000072
2,625.00250004,100.0002000072
2,625.00250002,100.0002000024
2,1874.99750004,199.999800008
2,134374.43750272,5199.98840007187
2,624.99000004,99.9992000064
2,625,100.0000000064
2,6249.89750048,499.996200031467
2,625.00000004,100.0000000032
2,624.995,99.9996000064
2,1874.98249998,199.9992000044
2,94998.27997242,4149.96000335252
2,625.02999922,100.0024000208
2,625.01000032,100.000800195195
2,1249.94500056,149.996400020001
2,624.99500008,99.9996000080001
2,625.01000028,100.000800161596
2,625.01000032,100.000800195195
2,625.01000032,100.000800105598
2,63749.62000786,2949.98560030087
2,4375.01249974,349.999800027467
2,829379.40754504,28650.0900022343
2,624.99500008,99.999600008
2,4374.97250048,349.9992000356
2,625.00000012,100.000000016
2,624.99500006,99.9996000112001
2,625.00750004,100.0006000024
2,625.005,100.0004
2,624.995,99.9996000048
2,624.99500012,99.9996000160001
2,624.99500008,99.9996000080001
2,624.99500012,99.9996000160001
2,625.00000002,100.0000000048
2,6874.97250078,499.9988000476
2,33124.8675004,2099.9944000804
2,1874.99250004,199.9996000092
2,7499.97000006,499.999200021867
2,1874.99000004,199.999200002133
2,625.00000002,100.0000000048
2,624.99750002,99.9998000072
2,1249.9925,149.999400004
2,1250,150.0000000032
2,64375.07000194,3050.0018001332
2,624.99750006,99.9998000056
2,624.99750004,99.9998000072
2,625.00500004,100.0004000032
2,46250.09750258,2400.00200009726
2,625.00000002,100.0000000048
2,3124.98500006,249.999600011467
2,7499.95500026,599.998200022533
2,6874.98500008,349.999600013933
2,624.995,99.9996000016
2,624.995,99.9996000016
2,802513.92499982,27700.1936008827
2,1250.05000012,150.0038000036
2,625.02750012,100.0022000056
2,624.99750002,99.9998000024
2,3749.97500032,349.9988000134
2,1874.98750016,199.999400008267
2,26249.91500106,1549.99660005567
2,3124.98000026,249.99940001
2,1249.99000008,149.9994000036
2,624.99500004,99.9996000048
2,148749.18001122,6249.98180026189
2,2499.9825003,249.9994000144
2,1875.01000008,200.0000000064
2,625.00250004,100.0002000056
2,624.9975,99.999800004
2,624.9975,99.9998000024
2,2500.00250012,250.000400008667
2,625.0025,100.000200004
2,1249.99750006,149.999800008
2,1874.99999994,200.0000000032
2,624.99750002,99.9998000024
2,19374.88750152,999.9974000392
2,624.99500004,99.9996000048
2,624.99750006,99.9998000056
2,625.00500004,100.0004000032
2,625.00250002,100.0002000024
2,12500.0050004,649.999800015333
2,624.99500004,99.9996000032
2,3125.00000016,300.0006000114
2,625.00500004,100.0004000032
2,2499.99250014,249.999400008267
2,624.99750002,99.9998000024
2,625.00000004,100.0000000032
2,6249.98500006,449.9994000068
2,6249.95000012,499.998400008
2,14999.8775001,799.997000015467
2,624.995,99.9996000016
2,624.99500004,99.9996000032
2,3749.97499998,299.998800003467
2,1249.98750008,149.9994000048
2,3124.98250016,249.999600007067
2,3124.98750012,299.9996000084
2,624.99750002,99.9998000024
2,2499.97750014,249.9994000056
2,10624.95750046,649.999000014133
2,624.99750002,99.9998000024
2,625.00250002,100.0002000024
2,1249.9975,149.9996000028
2,625,100.0000000032
2,1874.99250008,199.9996000044
2,14374.93250042,1049.99840002227
2,1249.99500004,150.0000000048
2,625,100.0000000016
2,624.99750004,99.9998000056
2,1250.00000018,150.0002000116
2,3125.0025003,300.000200016
2,625.00250002,100.0002000024
2,1250.00500012,150.0002000084
2,10000.0250008,550.000200025467
2,625.00000004,100.0000000032
2,1250.01,150.0004000008
2,1250.02,150.0008000008
2,1250.00000008,150.0002000068
2,219375.96750074,10700.0292003017
2,624.9975,99.9998000024
2,625.00250002,100.0002000024
2,625.00250004,100.0002000056
2,625.00500004,100.0004000032
2,625.00000002,100.0000000048
2,625.00250002,100.0002000024
2,50624.91500136,2449.99620006467
2,625,100.0000000016
2,1250.00000004,150.0002000036
2,624.99750002,99.9998000024
2,624.9975,99.9998000024
2,2499.9925,249.999400002667
2,624.99250004,99.9994000024
2,13124.98500152,700.00000005264
2,624.99750012,99.9998000104
2,625.0075,100.0006000008
2,625.0075,100.0006000008
2,5000.04,400.0016000008
2,625.0075,100.0006000008
2,1250.01,150.0008
2,625.0075,100.0006000008
2,624.99749994,99.9998000152001
2,45625.30250258,1650.00540005813
2,624.99750002,99.9998000024
2,1250.00000004,149.9998000036
2,625.00500004,100.0004000048
2,501878.12002882,16950.0554004759
2,11250.00250022,450.000200009227
2,37499.92250042,1649.99980003543
2,1250.0125002,150.0006000112
2,5624.98500074,449.9996000528
2,1249.9925001,149.9994000208
2,11249.95750124,549.998600059467
2,625.00500016,100.0004000128
2,625.00500008,100.000400008
2,624.99500008,99.999600008
2,1249.99749992,149.9998000136
2,625,100.0000000064
2,625.00000004,100.0000000112
2,1249.99750008,149.9998000136
2,625.00000004,100.0000000112
2,625,100.0000000064
2,625.00500008,100.000400008
2,6249.99499998,399.998800004333
2,2499.99750006,249.999800003467
2,681873.1975223,22199.9812009794
2,5624.99500004,399.999200006667
2,3124.985,299.999600004867
2,624.9975,99.999800004
2,8124.99000016,500.0000000072
2,625.01999996,100.0016000032
2,625.00500004,100.0004000032
2,3125.00000008,250.0002000068
2,1249.98000018,149.9990000084
2,625.00500008,100.000400008
2,2500.0075002,250.0004000204
2,624.995,99.9996000064
2,3749.93750032,299.9982000264
2,1249.94000072,149.9968000072
2,625.04750086,100.003800103198
2,624.99500012,99.9996000160001
2,625.00500032,100.000400161597
2,38125.34750224,1300.00520006413
2,624.99999992,100.000000008
2,4374.977499,349.998200052067
2,624.99500012,99.9996000160001
2,1249.9925001,149.9994000208
2,624.99500008,99.9996000080001
2,9999.95750122,799.997400112267
2,5624.9625007,449.9988000516
2,624.995,99.9996000016
2,6249.97000054,549.999000074267
2,15625.11750094,1100.00400005053
2,1249.99500004,149.9996000024
2,8124.96750006,599.998200010933
2,625.00500004,100.0004000032
2,1250.01250008,150.000600008
2,54375.49500326,1550.00780006573
2,624.995,99.9996000016
2,27499.81000066,1399.99440004147
2,1874.9875,199.9992000108
2,1250.02000008,150.0008000072
2,1249.9950002,149.9996000216
2,5624.98250068,349.999000044
2,3124.98000028,299.9988000384
2,625.00000012,100.000000016
2,4374.9550008,399.998000059467
2,624.99500008,99.9996000080001
2,2499.9800004,199.9992000232
2,625.00000002,100.0000000048
2,1249.9950002,149.9996000216
2,625.00000002,100.0000000048
2,624.9975,99.999800004
2,624.995,99.9996000016
2,624.9975,99.999800004
2,3124.98500008,299.9992000136
2,625.00000002,100.0000000048
2,4999.97750012,349.999000017067
2,6249.98000016,349.999000009733
2,625.00000004,100.0000000032
2,3125.0025,250.000400003867
2,32499.80500238,1499.99580006787
2,3125.05500014,250.001600011466
2,624.99500008,99.999600008
2,624.9975,99.999800004
2,4374.97250014,399.998600015267
2,11249.94750018,699.999000027467
2,624.995,99.9996000016
2,3749.98000006,349.9992000128
2,624.9975,99.999800004
2,624.9975,99.999800004
2,624.995,99.9996000016
2,2500.00750008,250.0006000064
2,625.00000002,100.0000000048
2,3749.99250074,350.000400047067
2,15625.01750092,950.000800057466
2,1250.0525001,150.002800037999
2,625,100.0000000016
2,7499.97000036,399.9988000176
2,6249.97000024,449.99880001456
2,3124.98500016,249.9994000116
2,624.99250008,99.9994000056
2,625.00000008,100.000000008
2,74999.58000568,4049.98880016426
2,1249.9925001,149.999600006
2,19999.8975015,899.997200031867
2,1249.99500012,149.9996000088
2,1249.9925001,149.999600006
2,625.00000004,100.0000000032
2,2500.00500006,250.0000000096
2,624.99750002,99.9998000024
2,625.00250002,100.0002000024
2,2499.98750002,249.999800012267
2,1249.99,149.9996000072
2,2499.99500004,249.999600009867
2,1250.00000004,149.9998000036
2,625.00000002,100.0000000048
2,625.00000002,100.0000000048
2,2499.98749998,250.0002000024
2,1249.99249998,149.9998000008
2,625,100.0000000016
2,624.995,99.9996000016
2,624.99500004,99.9996000048
2,625.00000008,100.000000008
2,624.99250008,99.9994000056
2,625.00000004,100.0000000032
2,3124.98250022,299.9992000108
2,624.99500004,99.9996000048
2,1249.99000008,149.9996000048
2,624.99500004,99.9996000032
2,7499.95500056,449.998600023867
2,625.00250002,100.0002000024
2,6250.00750028,400.000200009067
2,625.00250002,100.0002000024
2,1250.00750004,150.0002000048
2,624.9975,99.9998000024
2,59375.052502,3100.0030001014
2,625.00000008,100.000000008
2,625.00000008,100.000000008
2,1249.9925,149.9998000016
2,2499.98250002,249.9994000032
2,624.99500004,99.9996000032
2,1249.99500006,149.9998000036
2,4374.99999996,400.0008000048
2,1249.9875,149.9996000028
2,1249.98750008,149.9994000048
2,4999.99250024,449.9994000072
2,624.99750002,99.9998000024
2,3749.99000018,349.999800007067
2,625.00000004,100.0000000032
2,624.9975,99.9998000024
2,625.00000002,100.0000000048
2,87499.81000264,3149.99760007233
2,5624.99500018,399.99980001
2,11874.94250032,699.998400014267
2,18124.97250056,1099.9988000298
2,624.99750002,99.9998000024
2,625.00000008,100.000000008
2,625.00000008,100.000000008
2,2500.00500018,200.0002000092
2,1875.0000001,200.000400008
2,624.9975,99.9998000024
2,625.00250002,100.0002000024
2,625.00250004,100.0002000056
2,17500.02750074,1100.00080003693
2,2500.00000012,200.0000000064
2,2499.9975,250.0002000072
2,624.9975,99.9998000024
2,625.00000002,100.0000000048
2,3125.0125001,250.000600008
2,625.00250002,100.0002000024
2,1250.00250008,150.000000006
2,624.99750002,99.9998000024
2,625.00500004,100.0004000032
2,624.99750002,99.9998000024
2,625.0025,100.0002000024
2,625.00250002,100.0002000024
2,343126.17001662,12850.0214003501
2,624.995,99.9996000016
2,3124.99000008,299.9998000068
2,624.9975,99.9998000008
2,624.9975,99.9998000008
2,1250.01500018,150.0010000116
2,68125.48001016,3700.01260028771
2,53125.50000008,2150.00740000616
2,1250.01,150.0004
2,7500.07,600.0030000004
2,625.0075,100.0006000008
2,19375.17500004,1150.0050000052
2,625.005,100.0004
2,2500.03000002,250.0006000018
2,1250.01,150.0004
2,625.005,100.0004
2,625.00250004,100.0002000056
2,624.99750002,99.9998000024
2,625.00750004,100.0006000024
2,625.00750004,100.0006000024
2,2500.01500032,250.0012000216
2,625.00500008,100.000400008
2,625.00750008,100.0006000056
2,624.99500012,99.9996000160001
2,3749.98500036,299.9992000272
2,625,100.0000000064
2,625,100.0000000064
2,625,100.0000000064
2,625,100.0000000064
2,624.99999992,100.000000008
2,2500.02500016,250.0010000068
2,625.00250002,100.0002000024
2,624.99750008,99.9998000120001
2,624.99500012,99.9996000160001
2,1249.99750006,149.9996000172
2,624.99500008,99.999600008
2,3749.99749994,299.9998000216
2,2500.01250016,250.00100002
2,1875.00500008,200.0002000132
2,72499.86000052,2399.99900005049
2,624.995,99.9996000016
2,625,100.0000000016
2,46874.93500102,1999.997200037
2,1249.98500012,149.9992000072
2,625.00250004,100.0002000072
2,32501.04750218,1050.01620005973
2,624.9975,99.9998000104
2,149375.39750706,4600.00340024123
2,625.00500004,100.0004000032
2,625.00500004,100.0004000048
2,625.00500004,100.0004000032
2,625.00500004,100.0004000032
2,4999.98250014,399.9992000068
2,2499.97000032,199.9988000104
2,1875.02250024,200.001200014
2,625,100.0000000016
2,625.00750004,100.0006000024
2,1249.98500004,149.9992000128
2,3124.95250014,249.997800003467
2,34374.84500052,1449.99700001534
2,452504.4873427,15100.0908016615
2,5625.28249328,400.009400080001
2,12499.4325069,549.988000045735
2,1875.02000014,200.0008000088
2,625.00500008,100.000400008
2,3749.96750016,299.9990000152
2,2500.01249968,249.9998000192
2,624.99750006,99.9998000152001
2,16874.93250024,1099.9984000396
2,9375.09000054,500.002000017333
2,1875.00000002,199.9998000036
2,624.9975,99.9998000024
2,15624.93750012,999.998200025867
2,13124.9275003,849.997400014533
2,93749.62250124,3899.99060008669
2,18750.18250122,950.004200043573
2,5625.04500032,450.0012000222
2,625.00250008,100.000200012
2,624.99500008,99.999600008
2,624.99500012,99.9996000160001
2,1249.9925001,149.9994000208
2,1874.98750026,199.9992000236
2,624.99750004,99.9998000072
2,624.995,99.9996000064
2,1249.99250006,149.9994000048
2,624.99750006,99.9998000152001
2,2499.99250006,249.999400010667
2,1249.99500004,149.9996000024
2,11249.94750018,649.998000026533
2,16249.93750028,699.9980000244
2,21874.91750026,799.998600019733
2,5624.9750001,449.998800009867
2,625.00000002,100.0000000048
2,625.00000012,100.0000000128
2,625.02500012,100.0020000048
2,273748.45752124,9249.97560035735
2,5625.01250048,350.000600015733
2,1249.99500012,149.9996000088
2,625.00750002,100.0006000056
2,5624.97750038,399.999000013867
2,3749.98250006,350.0000000108
2,40624.84000064,2149.99480009093
2,1249.99250004,149.999800008
2,1249.995,149.9996000016
2,1249.99250006,149.9994000048
2,625.00250002,100.0002000024
2,16874.94250014,1149.99740002533
2,9999.95000028,649.9978000196
2,3749.98250008,349.999600019067
2,1874.98750004,199.9998000056
2,625.00000002,100.0000000048
2,625.00250002,100.0002000072
2,116254.7225105,4300.08300024977
2,624.99999996,100.0000000016
2,3124.9850002,249.999400011067
2,624.99750002,99.9998000024
2,11249.94500058,499.998800018667
2,624.99500004,99.9996000032
2,4374.97250034,399.999000019
2,625.00000004,100.0000000032
2,624.99750006,99.9998000056
2,625.00000004,100.0000000032
2,625.00000002,100.0000000048
2,625,100.0000000032
2,4375.00750022,400.0006000152
2,625.00250002,100.0002000024
2,624.9975,99.999800004
2,625.00000002,100.0000000048
2,3125.01000012,300.0002000116
2,625,100.0000000016
2,1249.99500004,149.9996000024
2,1250.005,150.0004000008
2,625.0025,100.000200004
2,625.00000002,100.0000000048
2,1250.03750018,150.0020000156
2,1249.9925,149.9998000016
2,624.99500004,99.9996000048
2,3749.99000012,299.999400006
2,624.99750002,99.9998000024
2,1249.99750006,149.9998000048
2,2499.99000016,249.999200008
2,625.00000004,100.0000000032
2,3125.0075001,299.9998000088
2,2500.00000016,250.0000000088
2,624.9975,99.9998000024
2,3749.97250012,299.9988000036
2,604373.74250784,20199.9746003348
2,1875,200.000000004
2,4374.9925,299.999400002467
2,625,100.0000000064
2,3124.9925001,299.999800010467
2,5624.97750024,399.999000009333
2,7499.98000028,549.999000020133
2,5000.0449998,350.002000002667
2,1249.99750004,149.999800004
2,6874.96500032,499.999000019067
2,21249.91500088,849.9984000296
2,1874.99000016,199.999600007467
2,1249.99250006,149.999600006
2,625.00250004,100.0002000056
2,14999.97500044,849.9998000242
2,3749.99250014,349.999200009
2,625,100.0000000016
2,9374.99750006,499.999600004667
2,2500,200.0000000016
2,625,100.0000000016
2,1250.0050001,150.0002000068
2,4375.01250056,300.000400018267
2,14375.02000048,800.0006000322
2,2500.00000004,250.000400008
2,2500.00750006,250.0002000072
2,625.00250002,100.0002000024
2,625.00250002,100.0002000024
2,625.00000004,100.0000000032
2,26874.94500096,1149.9992000286
2,3125.00250034,300.000400013467
2,4374.99000056,350.000400023307
2,3125.025,250.0008
2,625.005,100.0004
2,625.005,100.0004
2,3125.02,300.0008000016
2,2500.02250002,250.001000001867
2,2500.01249996,250.000600008
2,625.00750002,100.0006000024
2,625.00250004,100.0002000056
2,625.00250002,100.0002000024
2,4374.9925002,300.000000007067
2,625.00750004,100.0006000024
2,625.00250006,100.0002000056
2,6250.05000104,500.002000048266
2,2500.02500054,250.001000023867
2,625.00250012,100.0002000104
2,624.99750004,99.9998000072
2,625.00500008,100.000400008
2,1249.99500016,149.9996000144
2,625.00000004,100.0000000112
2,738123.15004356,25849.968002092
2,1250,150.0000000144
2,625.0025,100.0002000104
2,18124.98999982,799.9994000628
2,11249.9849997,699.999400060667
2,1250.01000008,150.0006000036
2,226249.57250194,7050.00320013636
2,625,100.0000000016
2,624.9975,99.9998000024
2,624.99999992,100.000000008
2,625.00000004,100.0000000112
2,3749.98750042,349.999000041067
2,1874.99750012,199.999800006667
2,5624.98750014,399.9998000128
2,27499.95750088,1099.99940003469
2,1249.9800002,149.9988000088
2,1250.00500016,150.0004000144
2,2499.9700004,249.9986000196
2,3750.09500024,300.004800012267
2,1250.00500008,150.0004000072
2,2499.98249998,249.999000027467
2,2499.98000004,199.99920002
2,624.9975,99.9998000008
2,624.99500004,99.9996000032
2,624.99000006,99.9992000048001
2,1874.9975,199.9998000032
2,1874.99500004,199.9996000152
2,625.00250002,100.0002000024
2,624.9975,99.9998000104
2,624.99750002,99.9998000024
2,624.9975,99.9998000008
2,624.99250006,99.9994000072
2,624.99500002,99.9996000016
2,624.99750002,99.9998000024
